ID,Title,Price,Brand,Model,Year of Manufacture,Used,Transmission,Color Family,Mileage (in km),Body Type,Version,Description,Poster,Poster Type,Fuel Type,Location.2,Date Posted,name,retail,Post Age
CAR014587,1994 Toyota Land Cruiser 4.2 4x4 AT,488000,Toyota,Land Cruiser,1994,Yes,Automatic,Red,242482.0,SUV,4.2 4x4,"Toyota Landcruiser LC80 4wd 1994 Matic Nothing To Fix Ready To Use 488k Neg TRADE IN OK PLS READ! **Location: Carmel Subdivision Cherry fooderama Congressional Avenue Quezon City **Price: 488k ONLY!! Slightly Negotiable UPON VIEWING No ASKING FOR LAST PRICE Posted/texted offers will be IGNORED **Contact Number:  **Details: Matic Transmission Japan Unit Excellent Cond All Original Cold Aircon Good running cond No kalampag w/ complete documents Ready for transfer Gas and GO NOTHING TO FIX!!!

The 1994 Toyota Land Cruiser DIESEL with an Automatic transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 488000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

This vehicle has undergone a multi-point inspection by Carmudi's in-house mechanics.

To view our mechanics' report on this vehicle, kindly fill out the form below to start the download. For more information on the Carmudi Inspection Service, please go to www.carmudi.com.ph/inspection
Name
Mobile Number
Email
Download Free Report


Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Jed Versatile Ventures Inc.,Dealer,Diesel,Quezon,43629,ToyotaLandCruiser,4474000,49
CAR014588,1995 BMW 316i 1.6 MT,288000,Bmw,316i,1995,Yes,Manual,Green,89000.0,Saloon / Sedan,1.6,"The 1995 BMW 316i with a Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 288000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Gasoline,Paranaque,43801,Bmw316i,4290000,170
CAR014589,1995 Honda Civic 1.5 LX MT,200000,Honda,Civic,1995,Yes,Manual,Red,153000.0,Saloon / Sedan,1.5 LX,"The 1995 Honda Civic LX with an Manual transmission is for sale in Quezon. This vehicle runs on Gasoline engine and is priced at 200000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, s",Erik Umali,Individual,Gasoline,Philippines,43572,HondaCivic,1115000,106
CAR014590,1995 Honda Civic 2.0 ESI MT,145000,Honda,Civic,1995,Yes,Manual,Red,,Saloon / Sedan,2.0 ESI,"The 1995 Honda Civic ESI with a Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 145000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

SAFETY REMINDERS:
NEVER SEND MONEY in any form (bank or wire transfer) for a vehicle you have not physically seen.
NEVER PROVIDE PERSONAL INFORMATION
VERIFY THE SELLER'S IDENTITY and VEHICLE INFORMATION
      Other tips:
Do not transact over e-mail
Schedule a mechanic visit : Click here
Check this link for more safety information: https://www.carmudi.com.ph/journal/car-buying-scams-5-ways-avoid-becoming-victim/ 
Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Jay Quilantang,Individual,Gasoline,Philippines,43488,HondaCivic,1115000,190
CAR014591,1995 Mercedes-Benz C220 2.2 BRABUS AT,295000,Mercedes-Benz,C220,1995,Yes,Automatic,Blue,1.0,Saloon / Sedan,2.2 BRABUS,"The 1995 Mercedes-Benz C220 BRABUS with an Automatic transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 295000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Autofairway - Ric Pandanan,Dealer,Gasoline,Las Pinas,43616,Mercedes-BenzC220,400000,62
CAR014592,1995 Mitsubishi Lancer 1.5 MT,75000,Mitsubishi,Lancer,1995,Yes,Manual,White,200000.0,Saloon / Sedan,1.5,"good running condition all accessories functional 85% tires with sounds a/c ok lights ok leatherette seat covers

The 1995 Mitsubishi Lancer with an Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced a",Jaredbaldemeca Jaredbaldemeca,Individual,Gasoline,Philippines,43559,MitsubishiLancer,1238000,119
CAR014593,1995 Mitsubishi Pajero 2.8 4x4 MT,350000,Mitsubishi,Pajero,1995,Yes,Manual,Red,,SUV,2.8 4x4,"The 1995 Mitsubishi Pajero with a Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 350000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

Disclaimer:
Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",2010 Auto Ventures - Mickey Caro,Dealer,Diesel,Quezon,43599,MitsubishiPajero,3000000,79
CAR014594,1995 Nissan Patrol 4.2 SUPER SAFARI 4x4 MT,298000,Nissan,Patrol,1995,Yes,Manual,White,225.0,SUV,4.2 SUPER SAFARI 4x4,The 1995 Nissan Patrol SUPER SAFARI with an Manual transmission is for sale in Philippines. This vehicle runs on Diesel engine and is priced at 298000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot af,Bong Tebursio,Individual,Diesel,Philippines,43589,NissanPatrol,3839990,118
CAR014595,1995 Toyota Corolla 1.6 GLI MT,95000,Toyota,Corolla,1995,Yes,Manual,Red,100000.0,Saloon / Sedan,1.6 GLI,"Toyota Corolla 1995 Manual GLI Used for sale. The Toyota Corolla runs on Gasoline and has a promo price of PHP 95000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.


***Looking for an AFFORDABLE, RELIABLE 2nd Hand Vehicle? Look no further and check this proven and well-known vehicle.*** Please ""LIKE"" CarBud Auto Trading for updates on our quality and affordable pre-owned cars & motorcycles. TOYOTA COROLLA GLi (Bigbody) EXCELLENT ENGINE CONDITION LOCAL Unit CLEAN Papers ALL POWER: Steering, Windows & SideMirror 1.6CC Engine Displacement MANUAL TRANSMISSION ALL STOCK Super Cold AirCondition Stereo (CD/AUX/FM/AM) 14â€ OEM Alloy MagWheels Glossy RED Paint FRESH INSIDE-OUT WELL MAINTAINED READY TO GO LOCATION: CARAJAY, Lapu-Lapu City SELLING PRICE: Php 95,000 For faster transaction, Please call or text: Look for JAY",CarBud AutoTrading - Teodulfo Parreno III,Dealer,Gasoline,Cebu,43468,ToyotaCorolla,961000,153
CAR014596,1995 Toyota Corolla 1.6 MT,98000,Toyota,Corolla,1995,Yes,Manual,Red,1.0,Saloon / Sedan,1.6,"Toyota Corolla 1995 Manual Used for sale. The Toyota Corolla runs on Gasoline and has a promo price of PHP 98000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Gasoline,Paranaque,43801,ToyotaCorolla,961000,170
CAR014597,1995 Toyota Corolla 1.6 MT,88000,Toyota,Corolla,1995,Yes,Manual,Red,,Saloon / Sedan,1.6,"Toyota Corolla 1995 Manual Used for sale. The Toyota Corolla runs on Gasoline and has a promo price of PHP 88000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.",Automobili.co (SM Bicutan) - Warren Marmita,Dealer,Gasoline,Paranaque,43801,ToyotaCorolla,961000,170
CAR014598,1996 Honda Accord 2.0 MT,165000,Honda,Accord,1996,Yes,Manual,,100000.0,Saloon / Sedan,2,"For Sale: 1996 Honda Accord 5thGen Manual Transmission smooth shifting Ice cold aircon original paint All power window and mirror power steering Rota mags makapal gulong no kalampag no leak new spark plug new brake pad new change oil and fuel filter matipid sa gas Pristine condition, nothing to fix Fresh in and out First owned issue unregistered last week of april 2019 165k nego.. pm is the key

The 1996 Honda Accord with Manual transmission is for sale in Philippines. This vehicle runs on Gasoline engine and is priced at 165000. You will be hard pressed to find better value for your money elsewhere. This is a bargain you cannot afford to miss, so get in touch today.

If you are interested to inquire on this listing just send a message using the contact seller form found on this page or call the seller directly. Please mention Carmudi when you contact the seller.

SAFETY REMINDERS:
NEVER SEND MONEY in any form (bank or wire transfer) for a vehicle you have not physically seen.
NEVER PROVIDE PERSONAL INFORMATION
VERIFY THE SELLER'S IDENTITY and VEHICLE INFORMATION
      Other tips:
Do not transact over e-mail
Schedule a mechanic visit : Click here
Check this link for more safety information: https://www.carmudi.com.ph/journal/car-buying-scams-5-ways-avoid-becoming-victim/ 
Disclaimer:

Vehicles in the listings are not owned by Carmudi.com.ph. Thus, all transactions done will be between the buyer and the third-party seller only.

Carmudi.com.ph either collects the images and vehicle specifications or uses the information given by its clients. Although considered accurate at the time of publication, take note that the information in the listings may change without prior notice, as Carmudi.com.ph regularly updates them.

We encourage you to report any inaccuracies by clicking the Report Listing button found on this page.",Jkdimacalimiranda07 Jkdimacalimiranda07,Individual,Gasoline,Philippines,43641,HondaAccord,1940000,37
